"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","first_yes_date","yeartype","dop","year","ind_phen_year","series_yrs"
17414,42.936153,-73.433449,337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2023,3,31,90,2460035,3,"103212_Vocalizing","Calls or songs","NY",2023-03-31,"calendar",90,2023,"103212_Vocalizing_2023",10
16876,41.745537,-74.119392,337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2023,3,27,86,2460031,4,"103455_Vocalizing","Calls or songs","NY",2023-03-27,"calendar",86,2023,"103455_Vocalizing_2023",10
16876,41.745537,-74.119392,234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2023,3,20,79,2460024,4,"103456_Vocalizing","Calls or songs","NY",2023-03-20,"calendar",79,2023,"103456_Vocalizing_2023",10
16876,41.745537,-74.119392,280,"Chrysemys","picta","painted turtle","Animalia",103457,355,"Individuals on land (rock/log)",2023,3,29,88,2460033,2,"103457_Individuals on land (rock/log)","Adults observed","NY",2023-03-29,"calendar",88,2023,"103457_Individuals on land (rock/log)_2023",9
16876,41.745537,-74.119392,280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2023,3,27,86,2460031,4,"103457_Individuals in water (rock/log)","Adults observed","NY",2023-03-27,"calendar",86,2023,"103457_Individuals in water (rock/log)_2023",10
22613,32.33926,-110.981728,1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2023,3,28,87,2460032,7,"136798_Individuals on land (rock/log)","Adults observed","AZ",2023-03-28,"calendar",87,2023,"136798_Individuals on land (rock/log)_2023",9
5260,42.454987,-72.345177,307,"Lithobates","clamitans","green frog","Animalia",12257,276,"Vocalizing",2024,5,8,129,2460439,1,"12257_Vocalizing","Calls or songs","MA",2024-05-08,"calendar",129,2024,"12257_Vocalizing_2024",10
5260,42.454987,-72.345177,346,"Lithobates","palustris","pickerel frog","Animalia",12259,276,"Vocalizing",2024,4,12,103,2460413,3,"12259_Vocalizing","Calls or songs","MA",2024-04-12,"calendar",103,2024,"12259_Vocalizing_2024",9
10145,42.602543,-83.250992,230,"Anaxyrus","americanus","American toad","Animalia",38841,274,"Adults on land",2024,8,23,236,2460546,1,"38841_Adults on land","Adults observed","MI",2024-08-23,"calendar",236,2024,"38841_Adults on land_2024",11
10145,42.602543,-83.250992,230,"Anaxyrus","americanus","American toad","Animalia",38841,276,"Vocalizing",2024,4,28,119,2460429,1,"38841_Vocalizing","Calls or songs","MI",2024-04-28,"calendar",119,2024,"38841_Vocalizing_2024",10
17414,42.936153,-73.433449,338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2024,5,1,122,2460432,1,"86969_Vocalizing","Calls or songs","NY",2024-05-01,"calendar",122,2024,"86969_Vocalizing_2024",11
5260,42.454987,-72.345177,338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2024,5,14,135,2460445,2,"91177_Vocalizing","Calls or songs","MA",2024-05-14,"calendar",135,2024,"91177_Vocalizing_2024",10
17414,42.936153,-73.433449,337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2024,3,4,64,2460374,1,"103212_Vocalizing","Calls or songs","NY",2024-03-04,"calendar",64,2024,"103212_Vocalizing_2024",10
16876,41.745537,-74.119392,337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2024,4,9,100,2460410,2,"103455_Vocalizing","Calls or songs","NY",2024-04-09,"calendar",100,2024,"103455_Vocalizing_2024",10
16876,41.745537,-74.119392,234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2024,3,17,77,2460387,6,"103456_Vocalizing","Calls or songs","NY",2024-03-17,"calendar",77,2024,"103456_Vocalizing_2024",10
16876,41.745537,-74.119392,280,"Chrysemys","picta","painted turtle","Animalia",103457,355,"Individuals on land (rock/log)",2024,5,16,137,2460447,7,"103457_Individuals on land (rock/log)","Adults observed","NY",2024-05-16,"calendar",137,2024,"103457_Individuals on land (rock/log)_2024",9
16876,41.745537,-74.119392,280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2024,3,14,74,2460384,3,"103457_Individuals in water (rock/log)","Adults observed","NY",2024-03-14,"calendar",74,2024,"103457_Individuals in water (rock/log)_2024",10
22613,32.33926,-110.981728,1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2024,2,27,58,2460368,7,"136798_Individuals on land (rock/log)","Adults observed","AZ",2024-02-27,"calendar",58,2024,"136798_Individuals on land (rock/log)_2024",9
5260,42.454987,-72.345177,307,"Lithobates","clamitans","green frog","Animalia",12257,276,"Vocalizing",2025,5,2,122,2460798,2,"12257_Vocalizing","Calls or songs","MA",2025-05-02,"calendar",122,2025,"12257_Vocalizing_2025",10
5260,42.454987,-72.345177,346,"Lithobates","palustris","pickerel frog","Animalia",12259,276,"Vocalizing",2025,4,14,104,2460780,2,"12259_Vocalizing","Calls or songs","MA",2025-04-14,"calendar",104,2025,"12259_Vocalizing_2025",9
10145,42.602543,-83.250992,230,"Anaxyrus","americanus","American toad","Animalia",38841,274,"Adults on land",2025,7,6,187,2460863,1,"38841_Adults on land","Adults observed","MI",2025-07-06,"calendar",187,2025,"38841_Adults on land_2025",11
10145,42.602543,-83.250992,230,"Anaxyrus","americanus","American toad","Animalia",38841,276,"Vocalizing",2025,5,8,128,2460804,1,"38841_Vocalizing","Calls or songs","MI",2025-05-08,"calendar",128,2025,"38841_Vocalizing_2025",10
10145,42.602543,-83.250992,280,"Chrysemys","picta","painted turtle","Animalia",38933,355,"Individuals on land (rock/log)",2025,10,12,285,2460961,1,"38933_Individuals on land (rock/log)","Adults observed","MI",2025-10-12,"calendar",285,2025,"38933_Individuals on land (rock/log)_2025",9
17414,42.936153,-73.433449,338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2025,4,25,115,2460791,5,"86969_Vocalizing","Calls or songs","NY",2025-04-25,"calendar",115,2025,"86969_Vocalizing_2025",11
5260,42.454987,-72.345177,338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2025,4,29,119,2460795,4,"91177_Vocalizing","Calls or songs","MA",2025-04-29,"calendar",119,2025,"91177_Vocalizing_2025",10
17414,42.936153,-73.433449,337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2025,3,11,70,2460746,4,"103212_Vocalizing","Calls or songs","NY",2025-03-11,"calendar",70,2025,"103212_Vocalizing_2025",10
16876,41.745537,-74.119392,337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2025,3,27,86,2460762,6,"103455_Vocalizing","Calls or songs","NY",2025-03-27,"calendar",86,2025,"103455_Vocalizing_2025",10
16876,41.745537,-74.119392,234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2025,5,2,122,2460798,7,"103456_Vocalizing","Calls or songs","NY",2025-05-02,"calendar",122,2025,"103456_Vocalizing_2025",10
16876,41.745537,-74.119392,280,"Chrysemys","picta","painted turtle","Animalia",103457,355,"Individuals on land (rock/log)",2025,5,30,150,2460826,7,"103457_Individuals on land (rock/log)","Adults observed","NY",2025-05-30,"calendar",150,2025,"103457_Individuals on land (rock/log)_2025",9
16876,41.745537,-74.119392,280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2025,4,28,118,2460794,3,"103457_Individuals in water (rock/log)","Adults observed","NY",2025-04-28,"calendar",118,2025,"103457_Individuals in water (rock/log)_2025",10
22613,32.33926,-110.981728,1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2025,2,25,56,2460732,5,"136798_Individuals on land (rock/log)","Adults observed","AZ",2025-02-25,"calendar",56,2025,"136798_Individuals on land (rock/log)_2025",9
