"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","series_yrs","first_yes_date","summer_year","water_year","dosy","dowy","yeartype","dop","year","ind_phen_year"
8959,34.675453,-120.040688,704,"Quercus","lobata","valley oak","Plantae",31992,390,"Ripe fruits",2015,1,5,5,2457028,3,"31992_Ripe fruits","Ripe fruits","CA",12,2015-01-05,2015,2015,189,97,"calendar",5,2015,"31992_Ripe fruits_2015"
8959,34.675453,-120.040688,704,"Quercus","lobata","valley oak","Plantae",31992,471,"Falling leaves",2015,9,28,271,2457294,3,"31992_Falling leaves","Falling leaves","CA",13,2015-09-28,2016,2015,90,363,"calendar",271,2015,"31992_Falling leaves_2015"
8959,34.675453,-120.040688,704,"Quercus","lobata","valley oak","Plantae",31992,498,"Colored leaves",2015,10,5,278,2457301,3,"31992_Colored leaves","Colored leaves","CA",12,2015-10-05,2016,2016,97,5,"calendar",278,2015,"31992_Colored leaves_2015"
8959,34.675453,-120.040688,704,"Quercus","lobata","valley oak","Plantae",31992,501,"Open flowers",2015,2,9,40,2457063,3,"31992_Open flowers","Open flowers","CA",13,2015-02-09,2015,2015,224,132,"calendar",40,2015,"31992_Open flowers_2015"
8959,34.675453,-120.040688,704,"Quercus","lobata","valley oak","Plantae",31992,504,"Recent fruit or seed drop",2015,7,24,205,2457228,4,"31992_Recent fruit or seed drop","Ripe fruits","CA",12,2015-07-24,2016,2015,24,297,"calendar",205,2015,"31992_Recent fruit or seed drop_2015"
9241,34.675453,-120.040688,705,"Quercus","agrifolia","California live oak","Plantae",32821,371,"Breaking leaf buds",2015,2,23,54,2457077,3,"32821_Breaking leaf buds","Leaf budburst","CA",13,2015-02-23,2015,2015,238,146,"calendar",54,2015,"32821_Breaking leaf buds_2015"
9241,34.675453,-120.040688,705,"Quercus","agrifolia","California live oak","Plantae",32821,501,"Open flowers",2015,3,23,82,2457105,3,"32821_Open flowers","Open flowers","CA",11,2015-03-23,2015,2015,266,174,"water",174,2015,"32821_Open flowers_2015"
8806,35.640625,-83.689034,823,"Carpinus","caroliniana","American hornbeam","Plantae",33107,471,"Falling leaves",2015,11,4,308,2457331,5,"33107_Falling leaves","Falling leaves","TN",9,2015-11-04,2016,2016,127,35,"calendar",308,2015,"33107_Falling leaves_2015"
9340,35.642353,-83.687431,941,"Nyssa","sylvatica","blackgum","Plantae",33128,371,"Breaking leaf buds",2015,4,17,107,2457130,6,"33128_Breaking leaf buds","Leaf budburst","TN",9,2015-04-17,2015,2015,291,199,"calendar",107,2015,"33128_Breaking leaf buds_2015"
9342,35.644516,-83.68988,1159,"Quercus","velutina","black oak","Plantae",33137,371,"Breaking leaf buds",2015,4,17,107,2457130,6,"33137_Breaking leaf buds","Leaf budburst","TN",9,2015-04-17,2015,2015,291,199,"calendar",107,2015,"33137_Breaking leaf buds_2015"
9342,35.644516,-83.68988,1159,"Quercus","velutina","black oak","Plantae",33137,471,"Falling leaves",2015,11,6,310,2457333,6,"33137_Falling leaves","Falling leaves","TN",9,2015-11-06,2016,2016,129,37,"calendar",310,2015,"33137_Falling leaves_2015"
9342,35.644516,-83.68988,3,"Acer","rubrum","red maple","Plantae",33148,371,"Breaking leaf buds",2015,4,11,101,2457124,7,"33148_Breaking leaf buds","Leaf budburst","TN",9,2015-04-11,2015,2015,285,193,"calendar",101,2015,"33148_Breaking leaf buds_2015"
9342,35.644516,-83.68988,67,"Carya","glabra","pignut hickory","Plantae",33154,371,"Breaking leaf buds",2015,4,24,114,2457137,7,"33154_Breaking leaf buds","Leaf budburst","TN",10,2015-04-24,2015,2015,298,206,"calendar",114,2015,"33154_Breaking leaf buds_2015"
8770,35.330288,-120.728859,1161,"Rosa","californica","California wildrose","Plantae",33877,390,"Ripe fruits",2015,5,12,132,2457155,7,"33877_Ripe fruits","Ripe fruits","CA",9,2015-05-12,2015,2015,316,224,"summer",316,2015,"33877_Ripe fruits_2015"
8770,35.330288,-120.728859,1161,"Rosa","californica","California wildrose","Plantae",33877,501,"Open flowers",2015,3,10,69,2457092,7,"33877_Open flowers","Open flowers","CA",11,2015-03-10,2015,2015,253,161,"calendar",69,2015,"33877_Open flowers_2015"
8769,37.930042,-122.735527,1191,"Toxicodendron","diversilobum","Pacific poison oak","Plantae",36484,371,"Breaking leaf buds",2015,2,15,46,2457069,6,"36484_Breaking leaf buds","Leaf budburst","CA",9,2015-02-15,2015,2015,230,138,"calendar",46,2015,"36484_Breaking leaf buds_2015"
1274,47.754948,-122.357971,777,"Acer","circinatum","vine maple","Plantae",37253,501,"Open flowers",2015,5,7,127,2457150,6,"37253_Open flowers","Open flowers","WA",9,2015-05-07,2015,2015,311,219,"calendar",127,2015,"37253_Open flowers_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38566,371,"Breaking leaf buds",2015,4,16,106,2457129,1,"38566_Breaking leaf buds","Leaf budburst","NY",13,2015-04-16,2015,2015,290,198,"calendar",106,2015,"38566_Breaking leaf buds_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38566,471,"Falling leaves",2015,9,29,272,2457295,5,"38566_Falling leaves","Falling leaves","NY",11,2015-09-29,2016,2015,91,364,"calendar",272,2015,"38566_Falling leaves_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38566,498,"Colored leaves",2015,9,9,252,2457275,7,"38566_Colored leaves","Colored leaves","NY",9,2015-09-09,2016,2015,71,344,"calendar",252,2015,"38566_Colored leaves_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38566,501,"Open flowers",2015,3,19,78,2457101,1,"38566_Open flowers","Open flowers","NY",12,2015-03-19,2015,2015,262,170,"calendar",78,2015,"38566_Open flowers_2015"
2119,40.862221,-73.875191,915,"Lindera","benzoin","northern spicebush","Plantae",38567,371,"Breaking leaf buds",2015,4,10,100,2457123,4,"38567_Breaking leaf buds","Leaf budburst","NY",13,2015-04-10,2015,2015,284,192,"calendar",100,2015,"38567_Breaking leaf buds_2015"
2119,40.862221,-73.875191,915,"Lindera","benzoin","northern spicebush","Plantae",38567,471,"Falling leaves",2015,9,16,259,2457282,1,"38567_Falling leaves","Falling leaves","NY",10,2015-09-16,2016,2015,78,351,"calendar",259,2015,"38567_Falling leaves_2015"
2119,40.862221,-73.875191,915,"Lindera","benzoin","northern spicebush","Plantae",38567,498,"Colored leaves",2015,11,13,317,2457340,1,"38567_Colored leaves","Colored leaves","NY",10,2015-11-13,2016,2016,136,44,"calendar",317,2015,"38567_Colored leaves_2015"
2119,40.862221,-73.875191,161,"Erythronium","americanum","dogtooth violet","Plantae",38568,501,"Open flowers",2015,3,19,78,2457101,1,"38568_Open flowers","Open flowers","NY",12,2015-03-19,2015,2015,262,170,"calendar",78,2015,"38568_Open flowers_2015"
2119,40.862221,-73.875191,67,"Carya","glabra","pignut hickory","Plantae",38569,371,"Breaking leaf buds",2015,4,23,113,2457136,7,"38569_Breaking leaf buds","Leaf budburst","NY",12,2015-04-23,2015,2015,297,205,"calendar",113,2015,"38569_Breaking leaf buds_2015"
2119,40.862221,-73.875191,67,"Carya","glabra","pignut hickory","Plantae",38569,471,"Falling leaves",2015,8,13,225,2457248,6,"38569_Falling leaves","Falling leaves","NY",9,2015-08-13,2016,2015,44,317,"calendar",225,2015,"38569_Falling leaves_2015"
2119,40.862221,-73.875191,67,"Carya","glabra","pignut hickory","Plantae",38569,498,"Colored leaves",2015,8,13,225,2457248,6,"38569_Colored leaves","Colored leaves","NY",11,2015-08-13,2016,2015,44,317,"calendar",225,2015,"38569_Colored leaves_2015"
2119,40.862221,-73.875191,915,"Lindera","benzoin","northern spicebush","Plantae",38570,371,"Breaking leaf buds",2015,3,19,78,2457101,1,"38570_Breaking leaf buds","Leaf budburst","NY",12,2015-03-19,2015,2015,262,170,"calendar",78,2015,"38570_Breaking leaf buds_2015"
2119,40.862221,-73.875191,915,"Lindera","benzoin","northern spicebush","Plantae",38570,471,"Falling leaves",2015,9,16,259,2457282,1,"38570_Falling leaves","Falling leaves","NY",10,2015-09-16,2016,2015,78,351,"calendar",259,2015,"38570_Falling leaves_2015"
2119,40.862221,-73.875191,915,"Lindera","benzoin","northern spicebush","Plantae",38570,498,"Colored leaves",2015,11,13,317,2457340,1,"38570_Colored leaves","Colored leaves","NY",11,2015-11-13,2016,2016,136,44,"calendar",317,2015,"38570_Colored leaves_2015"
2119,40.862221,-73.875191,726,"Eurybia","divaricata","white wood aster","Plantae",38571,390,"Ripe fruits",2015,9,9,252,2457275,7,"38571_Ripe fruits","Ripe fruits","NY",13,2015-09-09,2016,2015,71,344,"summer",71,2016,"38571_Ripe fruits_2016"
2119,40.862221,-73.875191,726,"Eurybia","divaricata","white wood aster","Plantae",38571,482,"Initial growth (forbs)",2015,4,10,100,2457123,4,"38571_Initial growth (forbs)","Leaf budburst","NY",9,2015-04-10,2015,2015,284,192,"calendar",100,2015,"38571_Initial growth (forbs)_2015"
2119,40.862221,-73.875191,726,"Eurybia","divaricata","white wood aster","Plantae",38571,501,"Open flowers",2015,8,13,225,2457248,6,"38571_Open flowers","Open flowers","NY",12,2015-08-13,2016,2015,44,317,"calendar",225,2015,"38571_Open flowers_2015"
2119,40.862221,-73.875191,726,"Eurybia","divaricata","white wood aster","Plantae",38571,504,"Recent fruit or seed drop",2015,9,16,259,2457282,1,"38571_Recent fruit or seed drop","Ripe fruits","NY",9,2015-09-16,2016,2015,78,351,"summer",78,2016,"38571_Recent fruit or seed drop_2016"
2119,40.862221,-73.875191,74,"Fraxinus","americana","white ash","Plantae",38572,371,"Breaking leaf buds",2015,3,19,78,2457101,1,"38572_Breaking leaf buds","Leaf budburst","NY",10,2015-03-19,2015,2015,262,170,"calendar",78,2015,"38572_Breaking leaf buds_2015"
2119,40.862221,-73.875191,74,"Fraxinus","americana","white ash","Plantae",38572,471,"Falling leaves",2015,10,30,303,2457326,3,"38572_Falling leaves","Falling leaves","NY",10,2015-10-30,2016,2016,122,30,"calendar",303,2015,"38572_Falling leaves_2015"
2119,40.862221,-73.875191,74,"Fraxinus","americana","white ash","Plantae",38572,498,"Colored leaves",2015,10,7,280,2457303,1,"38572_Colored leaves","Colored leaves","NY",9,2015-10-07,2016,2016,99,7,"calendar",280,2015,"38572_Colored leaves_2015"
2119,40.862221,-73.875191,76,"Hamamelis","virginiana","American witchhazel","Plantae",38573,371,"Breaking leaf buds",2015,3,19,78,2457101,1,"38573_Breaking leaf buds","Leaf budburst","NY",13,2015-03-19,2015,2015,262,170,"calendar",78,2015,"38573_Breaking leaf buds_2015"
2119,40.862221,-73.875191,76,"Hamamelis","virginiana","American witchhazel","Plantae",38573,471,"Falling leaves",2015,10,4,277,2457300,5,"38573_Falling leaves","Falling leaves","NY",11,2015-10-04,2016,2016,96,4,"calendar",277,2015,"38573_Falling leaves_2015"
2119,40.862221,-73.875191,76,"Hamamelis","virginiana","American witchhazel","Plantae",38573,498,"Colored leaves",2015,8,13,225,2457248,6,"38573_Colored leaves","Colored leaves","NY",11,2015-08-13,2016,2015,44,317,"calendar",225,2015,"38573_Colored leaves_2015"
2119,40.862221,-73.875191,76,"Hamamelis","virginiana","American witchhazel","Plantae",38573,501,"Open flowers",2015,9,22,265,2457288,6,"38573_Open flowers","Open flowers","NY",12,2015-09-22,2016,2015,84,357,"summer",84,2016,"38573_Open flowers_2016"
2120,40.863445,-73.876656,28,"Prunus","serotina","black cherry","Plantae",38574,371,"Breaking leaf buds",2015,4,22,112,2457135,5,"38574_Breaking leaf buds","Leaf budburst","NY",10,2015-04-22,2015,2015,296,204,"calendar",112,2015,"38574_Breaking leaf buds_2015"
2120,40.863445,-73.876656,28,"Prunus","serotina","black cherry","Plantae",38574,471,"Falling leaves",2015,9,9,252,2457275,5,"38574_Falling leaves","Falling leaves","NY",11,2015-09-09,2016,2015,71,344,"calendar",252,2015,"38574_Falling leaves_2015"
2120,40.863445,-73.876656,28,"Prunus","serotina","black cherry","Plantae",38574,498,"Colored leaves",2015,8,13,225,2457248,6,"38574_Colored leaves","Colored leaves","NY",11,2015-08-13,2016,2015,44,317,"calendar",225,2015,"38574_Colored leaves_2015"
2120,40.863445,-73.876656,81,"Liquidambar","styraciflua","sweetgum","Plantae",38576,371,"Breaking leaf buds",2015,4,11,101,2457124,1,"38576_Breaking leaf buds","Leaf budburst","NY",11,2015-04-11,2015,2015,285,193,"calendar",101,2015,"38576_Breaking leaf buds_2015"
2120,40.863445,-73.876656,81,"Liquidambar","styraciflua","sweetgum","Plantae",38576,390,"Ripe fruits",2015,8,14,226,2457249,1,"38576_Ripe fruits","Ripe fruits","NY",12,2015-08-14,2016,2015,45,318,"calendar",226,2015,"38576_Ripe fruits_2015"
2120,40.863445,-73.876656,81,"Liquidambar","styraciflua","sweetgum","Plantae",38576,471,"Falling leaves",2015,9,16,259,2457282,7,"38576_Falling leaves","Falling leaves","NY",11,2015-09-16,2016,2015,78,351,"calendar",259,2015,"38576_Falling leaves_2015"
2120,40.863445,-73.876656,81,"Liquidambar","styraciflua","sweetgum","Plantae",38576,498,"Colored leaves",2015,9,4,247,2457270,2,"38576_Colored leaves","Colored leaves","NY",9,2015-09-04,2016,2015,66,339,"calendar",247,2015,"38576_Colored leaves_2015"
2120,40.863445,-73.876656,81,"Liquidambar","styraciflua","sweetgum","Plantae",38576,504,"Recent fruit or seed drop",2015,7,23,204,2457227,7,"38576_Recent fruit or seed drop","Ripe fruits","NY",11,2015-07-23,2016,2015,23,296,"calendar",204,2015,"38576_Recent fruit or seed drop_2015"
2120,40.863445,-73.876656,100,"Quercus","alba","white oak","Plantae",38577,371,"Breaking leaf buds",2015,4,11,101,2457124,1,"38577_Breaking leaf buds","Leaf budburst","NY",10,2015-04-11,2015,2015,285,193,"calendar",101,2015,"38577_Breaking leaf buds_2015"
2120,40.863445,-73.876656,100,"Quercus","alba","white oak","Plantae",38577,471,"Falling leaves",2015,9,9,252,2457275,5,"38577_Falling leaves","Falling leaves","NY",11,2015-09-09,2016,2015,71,344,"calendar",252,2015,"38577_Falling leaves_2015"
2120,40.863445,-73.876656,100,"Quercus","alba","white oak","Plantae",38577,498,"Colored leaves",2015,9,4,247,2457270,2,"38577_Colored leaves","Colored leaves","NY",10,2015-09-04,2016,2015,66,339,"calendar",247,2015,"38577_Colored leaves_2015"
2120,40.863445,-73.876656,28,"Prunus","serotina","black cherry","Plantae",38578,371,"Breaking leaf buds",2015,4,10,100,2457123,2,"38578_Breaking leaf buds","Leaf budburst","NY",11,2015-04-10,2015,2015,284,192,"calendar",100,2015,"38578_Breaking leaf buds_2015"
2120,40.863445,-73.876656,28,"Prunus","serotina","black cherry","Plantae",38578,390,"Ripe fruits",2015,8,4,216,2457239,3,"38578_Ripe fruits","Ripe fruits","NY",11,2015-08-04,2016,2015,35,308,"calendar",216,2015,"38578_Ripe fruits_2015"
2120,40.863445,-73.876656,28,"Prunus","serotina","black cherry","Plantae",38578,471,"Falling leaves",2015,9,29,272,2457295,5,"38578_Falling leaves","Falling leaves","NY",11,2015-09-29,2016,2015,91,364,"calendar",272,2015,"38578_Falling leaves_2015"
2120,40.863445,-73.876656,28,"Prunus","serotina","black cherry","Plantae",38578,498,"Colored leaves",2015,8,20,232,2457255,2,"38578_Colored leaves","Colored leaves","NY",11,2015-08-20,2016,2015,51,324,"calendar",232,2015,"38578_Colored leaves_2015"
2120,40.863445,-73.876656,28,"Prunus","serotina","black cherry","Plantae",38578,501,"Open flowers",2015,5,20,140,2457163,5,"38578_Open flowers","Open flowers","NY",9,2015-05-20,2015,2015,324,232,"calendar",140,2015,"38578_Open flowers_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38593,371,"Breaking leaf buds",2015,4,19,109,2457132,1,"38593_Breaking leaf buds","Leaf budburst","NY",12,2015-04-19,2015,2015,293,201,"calendar",109,2015,"38593_Breaking leaf buds_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38593,390,"Ripe fruits",2015,6,13,164,2457187,2,"38593_Ripe fruits","Ripe fruits","NY",9,2015-06-13,2015,2015,348,256,"calendar",164,2015,"38593_Ripe fruits_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38593,471,"Falling leaves",2015,9,10,253,2457276,4,"38593_Falling leaves","Falling leaves","NY",11,2015-09-10,2016,2015,72,345,"calendar",253,2015,"38593_Falling leaves_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38593,498,"Colored leaves",2015,9,6,249,2457272,1,"38593_Colored leaves","Colored leaves","NY",10,2015-09-06,2016,2015,68,341,"calendar",249,2015,"38593_Colored leaves_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38593,501,"Open flowers",2015,4,23,113,2457136,4,"38593_Open flowers","Open flowers","NY",10,2015-04-23,2015,2015,297,205,"calendar",113,2015,"38593_Open flowers_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38594,371,"Breaking leaf buds",2015,5,5,125,2457148,2,"38594_Breaking leaf buds","Leaf budburst","NY",12,2015-05-05,2015,2015,309,217,"calendar",125,2015,"38594_Breaking leaf buds_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38594,390,"Ripe fruits",2015,6,13,164,2457187,2,"38594_Ripe fruits","Ripe fruits","NY",9,2015-06-13,2015,2015,348,256,"calendar",164,2015,"38594_Ripe fruits_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38594,471,"Falling leaves",2015,9,17,260,2457283,7,"38594_Falling leaves","Falling leaves","NY",11,2015-09-17,2016,2015,79,352,"calendar",260,2015,"38594_Falling leaves_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38594,498,"Colored leaves",2015,9,6,249,2457272,1,"38594_Colored leaves","Colored leaves","NY",11,2015-09-06,2016,2015,68,341,"calendar",249,2015,"38594_Colored leaves_2015"
1668,40.866283,-73.875717,98,"Betula","lenta","sweet birch","Plantae",38594,501,"Open flowers",2015,4,18,108,2457131,2,"38594_Open flowers","Open flowers","NY",11,2015-04-18,2015,2015,292,200,"calendar",108,2015,"38594_Open flowers_2015"
1668,40.866283,-73.875717,1048,"Ulmus","americana","American elm","Plantae",38595,371,"Breaking leaf buds",2015,4,16,106,2457129,4,"38595_Breaking leaf buds","Leaf budburst","NY",12,2015-04-16,2015,2015,290,198,"calendar",106,2015,"38595_Breaking leaf buds_2015"
1668,40.866283,-73.875717,1048,"Ulmus","americana","American elm","Plantae",38595,471,"Falling leaves",2015,9,17,260,2457283,7,"38595_Falling leaves","Falling leaves","NY",12,2015-09-17,2016,2015,79,352,"calendar",260,2015,"38595_Falling leaves_2015"
1668,40.866283,-73.875717,1048,"Ulmus","americana","American elm","Plantae",38595,498,"Colored leaves",2015,9,17,260,2457283,7,"38595_Colored leaves","Colored leaves","NY",12,2015-09-17,2016,2015,79,352,"calendar",260,2015,"38595_Colored leaves_2015"
1668,40.866283,-73.875717,1048,"Ulmus","americana","American elm","Plantae",38595,501,"Open flowers",2015,4,11,101,2457124,2,"38595_Open flowers","Open flowers","NY",11,2015-04-11,2015,2015,285,193,"calendar",101,2015,"38595_Open flowers_2015"
1668,40.866283,-73.875717,726,"Eurybia","divaricata","white wood aster","Plantae",38596,390,"Ripe fruits",2015,9,29,272,2457295,2,"38596_Ripe fruits","Ripe fruits","NY",10,2015-09-29,2016,2015,91,364,"summer",91,2016,"38596_Ripe fruits_2016"
1668,40.866283,-73.875717,726,"Eurybia","divaricata","white wood aster","Plantae",38596,482,"Initial growth (forbs)",2015,4,18,108,2457131,2,"38596_Initial growth (forbs)","Leaf budburst","NY",10,2015-04-18,2015,2015,292,200,"calendar",108,2015,"38596_Initial growth (forbs)_2015"
1668,40.866283,-73.875717,726,"Eurybia","divaricata","white wood aster","Plantae",38596,501,"Open flowers",2015,10,22,295,2457318,5,"38596_Open flowers","Open flowers","NY",10,2015-10-22,2016,2016,114,22,"calendar",295,2015,"38596_Open flowers_2015"
1668,40.866283,-73.875717,726,"Eurybia","divaricata","white wood aster","Plantae",38596,504,"Recent fruit or seed drop",2015,9,29,272,2457295,2,"38596_Recent fruit or seed drop","Ripe fruits","NY",11,2015-09-29,2016,2015,91,364,"summer",91,2016,"38596_Recent fruit or seed drop_2016"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38597,371,"Breaking leaf buds",2015,4,9,99,2457122,7,"38597_Breaking leaf buds","Leaf budburst","NY",13,2015-04-09,2015,2015,283,191,"calendar",99,2015,"38597_Breaking leaf buds_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38597,471,"Falling leaves",2015,9,29,272,2457295,2,"38597_Falling leaves","Falling leaves","NY",12,2015-09-29,2016,2015,91,364,"calendar",272,2015,"38597_Falling leaves_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38597,498,"Colored leaves",2015,9,6,249,2457272,1,"38597_Colored leaves","Colored leaves","NY",11,2015-09-06,2016,2015,68,341,"calendar",249,2015,"38597_Colored leaves_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38597,501,"Open flowers",2015,4,19,109,2457132,1,"38597_Open flowers","Open flowers","NY",12,2015-04-19,2015,2015,293,201,"calendar",109,2015,"38597_Open flowers_2015"
1668,40.866283,-73.875717,173,"Maianthemum","canadense","Canada mayflower","Plantae",38598,482,"Initial growth (forbs)",2015,4,18,108,2457131,2,"38598_Initial growth (forbs)","Leaf budburst","NY",11,2015-04-18,2015,2015,292,200,"calendar",108,2015,"38598_Initial growth (forbs)_2015"
1668,40.866283,-73.875717,173,"Maianthemum","canadense","Canada mayflower","Plantae",38598,501,"Open flowers",2015,5,14,134,2457157,4,"38598_Open flowers","Open flowers","NY",12,2015-05-14,2015,2015,318,226,"calendar",134,2015,"38598_Open flowers_2015"
1668,40.866283,-73.875717,3,"Acer","rubrum","red maple","Plantae",38599,371,"Breaking leaf buds",2015,4,19,109,2457132,1,"38599_Breaking leaf buds","Leaf budburst","NY",11,2015-04-19,2015,2015,293,201,"calendar",109,2015,"38599_Breaking leaf buds_2015"
1668,40.866283,-73.875717,3,"Acer","rubrum","red maple","Plantae",38599,471,"Falling leaves",2015,9,27,270,2457293,3,"38599_Falling leaves","Falling leaves","NY",11,2015-09-27,2016,2015,89,362,"calendar",270,2015,"38599_Falling leaves_2015"
1668,40.866283,-73.875717,3,"Acer","rubrum","red maple","Plantae",38599,498,"Colored leaves",2015,9,6,249,2457272,1,"38599_Colored leaves","Colored leaves","NY",12,2015-09-06,2016,2015,68,341,"calendar",249,2015,"38599_Colored leaves_2015"
1668,40.866283,-73.875717,3,"Acer","rubrum","red maple","Plantae",38599,501,"Open flowers",2015,4,9,99,2457122,7,"38599_Open flowers","Open flowers","NY",11,2015-04-09,2015,2015,283,191,"calendar",99,2015,"38599_Open flowers_2015"
1668,40.866283,-73.875717,1159,"Quercus","velutina","black oak","Plantae",38600,371,"Breaking leaf buds",2015,4,19,109,2457132,1,"38600_Breaking leaf buds","Leaf budburst","NY",13,2015-04-19,2015,2015,293,201,"calendar",109,2015,"38600_Breaking leaf buds_2015"
1668,40.866283,-73.875717,1159,"Quercus","velutina","black oak","Plantae",38600,498,"Colored leaves",2015,9,17,260,2457283,7,"38600_Colored leaves","Colored leaves","NY",9,2015-09-17,2016,2015,79,352,"calendar",260,2015,"38600_Colored leaves_2015"
1668,40.866283,-73.875717,1159,"Quercus","velutina","black oak","Plantae",38600,501,"Open flowers",2015,4,30,120,2457143,2,"38600_Open flowers","Open flowers","NY",11,2015-04-30,2015,2015,304,212,"calendar",120,2015,"38600_Open flowers_2015"
1668,40.866283,-73.875717,941,"Nyssa","sylvatica","blackgum","Plantae",38601,371,"Breaking leaf buds",2015,4,19,109,2457132,1,"38601_Breaking leaf buds","Leaf budburst","NY",11,2015-04-19,2015,2015,293,201,"calendar",109,2015,"38601_Breaking leaf buds_2015"
1668,40.866283,-73.875717,941,"Nyssa","sylvatica","blackgum","Plantae",38601,471,"Falling leaves",2015,9,5,248,2457271,2,"38601_Falling leaves","Falling leaves","NY",12,2015-09-05,2016,2015,67,340,"calendar",248,2015,"38601_Falling leaves_2015"
1668,40.866283,-73.875717,173,"Maianthemum","canadense","Canada mayflower","Plantae",38602,482,"Initial growth (forbs)",2015,4,18,108,2457131,2,"38602_Initial growth (forbs)","Leaf budburst","NY",11,2015-04-18,2015,2015,292,200,"calendar",108,2015,"38602_Initial growth (forbs)_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38603,371,"Breaking leaf buds",2015,4,11,101,2457124,2,"38603_Breaking leaf buds","Leaf budburst","NY",14,2015-04-11,2015,2015,285,193,"calendar",101,2015,"38603_Breaking leaf buds_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38603,471,"Falling leaves",2015,9,20,263,2457286,3,"38603_Falling leaves","Falling leaves","NY",11,2015-09-20,2016,2015,82,355,"calendar",263,2015,"38603_Falling leaves_2015"
1668,40.866283,-73.875717,915,"Lindera","benzoin","northern spicebush","Plantae",38603,501,"Open flowers",2015,4,16,106,2457129,4,"38603_Open flowers","Open flowers","NY",12,2015-04-16,2015,2015,290,198,"calendar",106,2015,"38603_Open flowers_2015"
1668,40.866283,-73.875717,173,"Maianthemum","canadense","Canada mayflower","Plantae",38604,482,"Initial growth (forbs)",2015,4,18,108,2457131,2,"38604_Initial growth (forbs)","Leaf budburst","NY",10,2015-04-18,2015,2015,292,200,"calendar",108,2015,"38604_Initial growth (forbs)_2015"
1668,40.866283,-73.875717,161,"Erythronium","americanum","dogtooth violet","Plantae",38605,482,"Initial growth (forbs)",2015,4,11,101,2457124,2,"38605_Initial growth (forbs)","Leaf budburst","NY",11,2015-04-11,2015,2015,285,193,"calendar",101,2015,"38605_Initial growth (forbs)_2015"
1668,40.866283,-73.875717,161,"Erythronium","americanum","dogtooth violet","Plantae",38605,501,"Open flowers",2015,4,16,106,2457129,4,"38605_Open flowers","Open flowers","NY",13,2015-04-16,2015,2015,290,198,"calendar",106,2015,"38605_Open flowers_2015"
2120,40.863445,-73.876656,161,"Erythronium","americanum","dogtooth violet","Plantae",38606,482,"Initial growth (forbs)",2015,4,10,100,2457123,2,"38606_Initial growth (forbs)","Leaf budburst","NY",9,2015-04-10,2015,2015,284,192,"calendar",100,2015,"38606_Initial growth (forbs)_2015"
2772,36.440838,-84.323586,1039,"Thalictrum","thalictroides","rue anemone","Plantae",38774,501,"Open flowers",2015,3,25,84,2457107,1,"38774_Open flowers","Open flowers","TN",11,2015-03-25,2015,2015,268,176,"calendar",84,2015,"38774_Open flowers_2015"
2772,36.440838,-84.323586,1062,"Verbesina","alternifolia","wingstem","Plantae",38780,501,"Open flowers",2015,9,11,254,2457277,1,"38780_Open flowers","Open flowers","TN",9,2015-09-11,2016,2015,73,346,"calendar",254,2015,"38780_Open flowers_2015"
10143,39.579479,-105.124023,88,"Prunus","persica","peach","Plantae",38814,371,"Breaking leaf buds",2015,3,24,83,2457106,1,"38814_Breaking leaf buds","Leaf budburst","CO",13,2015-03-24,2015,2015,267,175,"calendar",83,2015,"38814_Breaking leaf buds_2015"
10143,39.579479,-105.124023,88,"Prunus","persica","peach","Plantae",38814,498,"Colored leaves",2015,10,6,279,2457302,1,"38814_Colored leaves","Colored leaves","CO",11,2015-10-06,2016,2016,98,6,"calendar",279,2015,"38814_Colored leaves_2015"
