"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","ind_phen","phenophase","ind_phen_year","series_yrs"
5260,42.454987,-72.345177,267,"MA",307,"Lithobates","clamitans","green frog","Animalia",12257,276,"Vocalizing",2021,5,21,141,2459356,2,2021,6,15,166,2459381,3,"12257_Vocalizing","Calls or songs","12257_Vocalizing_2021",10
5260,42.454987,-72.345177,267,"MA",346,"Lithobates","palustris","pickerel frog","Animalia",12259,276,"Vocalizing",2021,4,3,93,2459308,1,2021,5,9,129,2459344,3,"12259_Vocalizing","Calls or songs","12259_Vocalizing_2021",9
5260,42.454987,-72.345177,267,"MA",348,"Lithobates","catesbeianus","American bullfrog","Animalia",12260,276,"Vocalizing",2021,5,21,141,2459356,2,2021,5,21,141,2459356,1,"12260_Vocalizing","Calls or songs","12260_Vocalizing_2021",9
6362,43.012966,-73.649918,108,"NY",307,"Lithobates","clamitans","green frog","Animalia",17986,276,"Vocalizing",2021,5,12,132,2459347,14,2021,8,2,214,2459429,8,"17986_Vocalizing","Calls or songs","17986_Vocalizing_2021",12
8496,46.328629,-96.061256,393,"MN",421,"Thamnophis","sirtalis","common gartersnake","Animalia",25782,355,"Individuals on land (rock/log)",2021,6,4,155,2459370,13,2021,6,26,177,2459392,6,"25782_Individuals on land (rock/log)","Adults observed","25782_Individuals on land (rock/log)_2021",12
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,274,"Adults on land",2021,6,29,180,2459395,1,2021,7,1,182,2459397,1,"38841_Adults on land","Adults observed","38841_Adults on land_2021",11
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,276,"Vocalizing",2021,5,3,123,2459338,1,2021,5,4,124,2459339,1,"38841_Vocalizing","Calls or songs","38841_Vocalizing_2021",10
10145,42.602543,-83.250992,277,"MI",280,"Chrysemys","picta","painted turtle","Animalia",38933,355,"Individuals on land (rock/log)",2021,3,21,80,2459295,1,2021,3,21,80,2459295,1,"38933_Individuals on land (rock/log)","Adults observed","38933_Individuals on land (rock/log)_2021",9
17414,42.936153,-73.433449,147,"NY",230,"Anaxyrus","americanus","American toad","Animalia",66938,276,"Vocalizing",2021,4,11,101,2459316,4,2021,4,14,104,2459319,4,"66938_Vocalizing","Calls or songs","66938_Vocalizing_2021",9
17414,42.936153,-73.433449,147,"NY",338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2021,5,13,133,2459348,4,2021,5,23,143,2459358,4,"86969_Vocalizing","Calls or songs","86969_Vocalizing_2021",11
5260,42.454987,-72.345177,267,"MA",338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2021,5,3,123,2459338,2,2021,5,3,123,2459338,4,"91177_Vocalizing","Calls or songs","91177_Vocalizing_2021",10
17414,42.936153,-73.433449,147,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2021,3,25,84,2459299,4,2021,3,25,84,2459299,6,"103212_Vocalizing","Calls or songs","103212_Vocalizing_2021",10
16876,41.745537,-74.119392,72,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2021,3,31,90,2459305,1,2021,3,31,90,2459305,4,"103455_Vocalizing","Calls or songs","103455_Vocalizing_2021",10
16876,41.745537,-74.119392,72,"NY",234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2021,4,5,95,2459310,1,2021,4,5,95,2459310,1,"103456_Vocalizing","Calls or songs","103456_Vocalizing_2021",10
16876,41.745537,-74.119392,72,"NY",280,"Chrysemys","picta","painted turtle","Animalia",103457,355,"Individuals on land (rock/log)",2021,3,30,89,2459304,1,2021,3,30,89,2459304,1,"103457_Individuals on land (rock/log)","Adults observed","103457_Individuals on land (rock/log)_2021",9
16876,41.745537,-74.119392,72,"NY",280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2021,3,29,88,2459303,7,2021,3,29,88,2459303,2,"103457_Individuals in water (rock/log)","Adults observed","103457_Individuals in water (rock/log)_2021",10
22613,32.33926,-110.981728,813,"AZ",1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2021,3,2,61,2459276,7,2021,3,23,82,2459297,7,"136798_Individuals on land (rock/log)","Adults observed","136798_Individuals on land (rock/log)_2021",9
1447,42.176537,-85.892448,234,"MI",337,"Pseudacris","crucifer","spring peeper","Animalia",11253,276,"Vocalizing",2022,3,5,64,2459644,7,2022,4,17,107,2459687,9,"11253_Vocalizing","Calls or songs","11253_Vocalizing_2022",10
5260,42.454987,-72.345177,267,"MA",307,"Lithobates","clamitans","green frog","Animalia",12257,276,"Vocalizing",2022,5,14,134,2459714,2,2022,8,26,238,2459818,9,"12257_Vocalizing","Calls or songs","12257_Vocalizing_2022",10
5260,42.454987,-72.345177,267,"MA",346,"Lithobates","palustris","pickerel frog","Animalia",12259,276,"Vocalizing",2022,4,5,95,2459675,1,2022,4,5,95,2459675,3,"12259_Vocalizing","Calls or songs","12259_Vocalizing_2022",9
5260,42.454987,-72.345177,267,"MA",348,"Lithobates","catesbeianus","American bullfrog","Animalia",12260,276,"Vocalizing",2022,5,14,134,2459714,2,2022,5,15,135,2459715,1,"12260_Vocalizing","Calls or songs","12260_Vocalizing_2022",9
6362,43.012966,-73.649918,108,"NY",307,"Lithobates","clamitans","green frog","Animalia",17986,276,"Vocalizing",2022,5,16,136,2459716,7,2022,7,21,202,2459782,11,"17986_Vocalizing","Calls or songs","17986_Vocalizing_2022",12
8496,46.328629,-96.061256,393,"MN",421,"Thamnophis","sirtalis","common gartersnake","Animalia",25782,355,"Individuals on land (rock/log)",2022,5,25,145,2459725,13,2022,5,25,145,2459725,3,"25782_Individuals on land (rock/log)","Adults observed","25782_Individuals on land (rock/log)_2022",12
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,274,"Adults on land",2022,5,16,136,2459716,1,2022,5,16,136,2459716,1,"38841_Adults on land","Adults observed","38841_Adults on land_2022",11
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,276,"Vocalizing",2022,5,14,134,2459714,1,2022,5,15,135,2459715,1,"38841_Vocalizing","Calls or songs","38841_Vocalizing_2022",10
17414,42.936153,-73.433449,147,"NY",230,"Anaxyrus","americanus","American toad","Animalia",66938,276,"Vocalizing",2022,5,13,133,2459713,2,2022,5,13,133,2459713,2,"66938_Vocalizing","Calls or songs","66938_Vocalizing_2022",9
17414,42.936153,-73.433449,147,"NY",338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2022,4,14,104,2459684,4,2022,4,14,104,2459684,1,"86969_Vocalizing","Calls or songs","86969_Vocalizing_2022",11
5260,42.454987,-72.345177,267,"MA",338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2022,5,11,131,2459711,4,2022,5,21,141,2459721,5,"91177_Vocalizing","Calls or songs","91177_Vocalizing_2022",10
17414,42.936153,-73.433449,147,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2022,4,5,95,2459675,5,2022,4,27,117,2459697,4,"103212_Vocalizing","Calls or songs","103212_Vocalizing_2022",10
16876,41.745537,-74.119392,72,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2022,3,21,80,2459660,7,2022,3,21,80,2459660,1,"103455_Vocalizing","Calls or songs","103455_Vocalizing_2022",10
16876,41.745537,-74.119392,72,"NY",234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2022,3,21,80,2459660,7,2022,3,21,80,2459660,1,"103456_Vocalizing","Calls or songs","103456_Vocalizing_2022",10
16876,41.745537,-74.119392,72,"NY",280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2022,3,22,81,2459661,1,2022,3,22,81,2459661,4,"103457_Individuals in water (rock/log)","Adults observed","103457_Individuals in water (rock/log)_2022",10
22613,32.33926,-110.981728,813,"AZ",1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2022,3,15,74,2459654,7,2022,3,15,74,2459654,7,"136798_Individuals on land (rock/log)","Adults observed","136798_Individuals on land (rock/log)_2022",9
1447,42.176537,-85.892448,234,"MI",337,"Pseudacris","crucifer","spring peeper","Animalia",11253,276,"Vocalizing",2023,3,29,88,2460033,10,2023,3,29,88,2460033,NA,"11253_Vocalizing","Calls or songs","11253_Vocalizing_2023",10
5260,42.454987,-72.345177,267,"MA",307,"Lithobates","clamitans","green frog","Animalia",12257,276,"Vocalizing",2023,5,12,132,2460077,5,2023,5,12,132,2460077,1,"12257_Vocalizing","Calls or songs","12257_Vocalizing_2023",10
5260,42.454987,-72.345177,267,"MA",346,"Lithobates","palustris","pickerel frog","Animalia",12259,276,"Vocalizing",2023,4,13,103,2460048,1,2023,4,16,106,2460051,2,"12259_Vocalizing","Calls or songs","12259_Vocalizing_2023",9
5260,42.454987,-72.345177,267,"MA",348,"Lithobates","catesbeianus","American bullfrog","Animalia",12260,276,"Vocalizing",2023,5,29,149,2460094,2,2023,6,17,168,2460113,1,"12260_Vocalizing","Calls or songs","12260_Vocalizing_2023",9
6362,43.012966,-73.649918,108,"NY",307,"Lithobates","clamitans","green frog","Animalia",17986,276,"Vocalizing",2023,7,5,186,2460131,13,2023,7,17,198,2460143,22,"17986_Vocalizing","Calls or songs","17986_Vocalizing_2023",12
8496,46.328629,-96.061256,393,"MN",421,"Thamnophis","sirtalis","common gartersnake","Animalia",25782,355,"Individuals on land (rock/log)",2023,5,29,149,2460094,6,2023,7,24,205,2460150,NA,"25782_Individuals on land (rock/log)","Adults observed","25782_Individuals on land (rock/log)_2023",12
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,274,"Adults on land",2023,5,10,130,2460075,1,2023,5,10,130,2460075,1,"38841_Adults on land","Adults observed","38841_Adults on land_2023",11
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,276,"Vocalizing",2023,5,10,130,2460075,1,2023,5,10,130,2460075,1,"38841_Vocalizing","Calls or songs","38841_Vocalizing_2023",10
10145,42.602543,-83.250992,277,"MI",280,"Chrysemys","picta","painted turtle","Animalia",38933,355,"Individuals on land (rock/log)",2023,4,9,99,2460044,1,2023,4,9,99,2460044,1,"38933_Individuals on land (rock/log)","Adults observed","38933_Individuals on land (rock/log)_2023",9
17562,41.78577,-73.731003,136,"NY",280,"Chrysemys","picta","painted turtle","Animalia",72787,356,"Individuals in water (rock/log)",2023,4,20,110,2460055,1,2023,9,14,257,2460202,21,"72787_Individuals in water (rock/log)","Adults observed","72787_Individuals in water (rock/log)_2023",9
17414,42.936153,-73.433449,147,"NY",338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2023,4,15,105,2460050,2,2023,4,16,106,2460051,6,"86969_Vocalizing","Calls or songs","86969_Vocalizing_2023",11
5260,42.454987,-72.345177,267,"MA",338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2023,4,14,104,2460049,1,2023,4,15,105,2460050,1,"91177_Vocalizing","Calls or songs","91177_Vocalizing_2023",10
17414,42.936153,-73.433449,147,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2023,3,31,90,2460035,3,2023,5,11,131,2460076,3,"103212_Vocalizing","Calls or songs","103212_Vocalizing_2023",10
16876,41.745537,-74.119392,72,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2023,3,27,86,2460031,4,2023,3,27,86,2460031,2,"103455_Vocalizing","Calls or songs","103455_Vocalizing_2023",10
16876,41.745537,-74.119392,72,"NY",234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2023,3,20,79,2460024,4,2023,3,29,88,2460033,1,"103456_Vocalizing","Calls or songs","103456_Vocalizing_2023",10
16876,41.745537,-74.119392,72,"NY",280,"Chrysemys","picta","painted turtle","Animalia",103457,355,"Individuals on land (rock/log)",2023,3,29,88,2460033,2,2023,3,29,88,2460033,1,"103457_Individuals on land (rock/log)","Adults observed","103457_Individuals on land (rock/log)_2023",9
16876,41.745537,-74.119392,72,"NY",280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2023,3,27,86,2460031,4,2023,3,29,88,2460033,1,"103457_Individuals in water (rock/log)","Adults observed","103457_Individuals in water (rock/log)_2023",10
22613,32.33926,-110.981728,813,"AZ",1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2023,3,28,87,2460032,7,2023,3,28,87,2460032,7,"136798_Individuals on land (rock/log)","Adults observed","136798_Individuals on land (rock/log)_2023",9
5260,42.454987,-72.345177,267,"MA",307,"Lithobates","clamitans","green frog","Animalia",12257,276,"Vocalizing",2024,5,8,129,2460439,1,2024,5,12,133,2460443,4,"12257_Vocalizing","Calls or songs","12257_Vocalizing_2024",10
5260,42.454987,-72.345177,267,"MA",346,"Lithobates","palustris","pickerel frog","Animalia",12259,276,"Vocalizing",2024,4,12,103,2460413,3,2024,4,12,103,2460413,1,"12259_Vocalizing","Calls or songs","12259_Vocalizing_2024",9
5260,42.454987,-72.345177,267,"MA",348,"Lithobates","catesbeianus","American bullfrog","Animalia",12260,276,"Vocalizing",2024,5,11,132,2460442,4,2024,5,11,132,2460442,3,"12260_Vocalizing","Calls or songs","12260_Vocalizing_2024",9
6362,43.012966,-73.649918,108,"NY",307,"Lithobates","clamitans","green frog","Animalia",17986,276,"Vocalizing",2024,5,1,122,2460432,9,2024,8,20,233,2460543,21,"17986_Vocalizing","Calls or songs","17986_Vocalizing_2024",12
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,274,"Adults on land",2024,8,23,236,2460546,1,2024,8,23,236,2460546,1,"38841_Adults on land","Adults observed","38841_Adults on land_2024",11
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,276,"Vocalizing",2024,4,28,119,2460429,1,2024,4,29,120,2460430,1,"38841_Vocalizing","Calls or songs","38841_Vocalizing_2024",10
17562,41.78577,-73.731003,136,"NY",280,"Chrysemys","picta","painted turtle","Animalia",72787,356,"Individuals in water (rock/log)",2024,2,9,40,2460350,2,2024,2,9,40,2460350,12,"72787_Individuals in water (rock/log)","Adults observed","72787_Individuals in water (rock/log)_2024",9
17414,42.936153,-73.433449,147,"NY",338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2024,5,1,122,2460432,1,2024,6,13,165,2460475,3,"86969_Vocalizing","Calls or songs","86969_Vocalizing_2024",11
5260,42.454987,-72.345177,267,"MA",338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2024,4,26,117,2460427,14,2024,5,8,129,2460439,2,"91177_Vocalizing","Calls or songs","91177_Vocalizing_2024",10
17414,42.936153,-73.433449,147,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2024,3,4,64,2460374,1,2024,3,14,74,2460384,12,"103212_Vocalizing","Calls or songs","103212_Vocalizing_2024",10
16876,41.745537,-74.119392,72,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2024,4,9,100,2460410,2,2024,4,9,100,2460410,2,"103455_Vocalizing","Calls or songs","103455_Vocalizing_2024",10
16876,41.745537,-74.119392,72,"NY",234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2024,3,17,77,2460387,6,2024,3,17,77,2460387,15,"103456_Vocalizing","Calls or songs","103456_Vocalizing_2024",10
16876,41.745537,-74.119392,72,"NY",280,"Chrysemys","picta","painted turtle","Animalia",103457,355,"Individuals on land (rock/log)",2024,5,16,137,2460447,7,2024,5,16,137,2460447,8,"103457_Individuals on land (rock/log)","Adults observed","103457_Individuals on land (rock/log)_2024",9
16876,41.745537,-74.119392,72,"NY",280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2024,3,14,74,2460384,3,2024,3,14,74,2460384,3,"103457_Individuals in water (rock/log)","Adults observed","103457_Individuals in water (rock/log)_2024",10
22613,32.33926,-110.981728,813,"AZ",1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2024,2,27,58,2460368,7,2024,2,27,58,2460368,1,"136798_Individuals on land (rock/log)","Adults observed","136798_Individuals on land (rock/log)_2024",9
5260,42.454987,-72.345177,267,"MA",307,"Lithobates","clamitans","green frog","Animalia",12257,276,"Vocalizing",2025,5,2,122,2460798,2,2025,8,16,228,2460904,NA,"12257_Vocalizing","Calls or songs","12257_Vocalizing_2025",10
5260,42.454987,-72.345177,267,"MA",346,"Lithobates","palustris","pickerel frog","Animalia",12259,276,"Vocalizing",2025,4,14,104,2460780,2,2025,4,28,118,2460794,2,"12259_Vocalizing","Calls or songs","12259_Vocalizing_2025",9
5260,42.454987,-72.345177,267,"MA",348,"Lithobates","catesbeianus","American bullfrog","Animalia",12260,276,"Vocalizing",2025,5,3,123,2460799,1,2025,5,3,123,2460799,15,"12260_Vocalizing","Calls or songs","12260_Vocalizing_2025",9
6362,43.012966,-73.649918,108,"NY",307,"Lithobates","clamitans","green frog","Animalia",17986,276,"Vocalizing",2025,4,30,120,2460796,9,2025,6,30,181,2460857,8,"17986_Vocalizing","Calls or songs","17986_Vocalizing_2025",12
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,274,"Adults on land",2025,7,6,187,2460863,1,2025,7,6,187,2460863,1,"38841_Adults on land","Adults observed","38841_Adults on land_2025",11
10145,42.602543,-83.250992,277,"MI",230,"Anaxyrus","americanus","American toad","Animalia",38841,276,"Vocalizing",2025,5,8,128,2460804,1,2025,5,8,128,2460804,1,"38841_Vocalizing","Calls or songs","38841_Vocalizing_2025",10
10145,42.602543,-83.250992,277,"MI",280,"Chrysemys","picta","painted turtle","Animalia",38933,355,"Individuals on land (rock/log)",2025,10,12,285,2460961,1,2025,10,12,285,2460961,1,"38933_Individuals on land (rock/log)","Adults observed","38933_Individuals on land (rock/log)_2025",9
17562,41.78577,-73.731003,136,"NY",280,"Chrysemys","picta","painted turtle","Animalia",72787,356,"Individuals in water (rock/log)",2025,4,2,92,2460768,1,2025,4,2,92,2460768,8,"72787_Individuals in water (rock/log)","Adults observed","72787_Individuals in water (rock/log)_2025",9
17414,42.936153,-73.433449,147,"NY",338,"Dryophytes","versicolor","gray treefrog","Animalia",86969,276,"Vocalizing",2025,4,25,115,2460791,5,2025,6,21,172,2460848,8,"86969_Vocalizing","Calls or songs","86969_Vocalizing_2025",11
5260,42.454987,-72.345177,267,"MA",338,"Dryophytes","versicolor","gray treefrog","Animalia",91177,276,"Vocalizing",2025,4,29,119,2460795,4,2025,4,29,119,2460795,1,"91177_Vocalizing","Calls or songs","91177_Vocalizing_2025",10
17414,42.936153,-73.433449,147,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103212,276,"Vocalizing",2025,3,11,70,2460746,4,2025,3,11,70,2460746,5,"103212_Vocalizing","Calls or songs","103212_Vocalizing_2025",10
16876,41.745537,-74.119392,72,"NY",337,"Pseudacris","crucifer","spring peeper","Animalia",103455,276,"Vocalizing",2025,3,27,86,2460762,6,2025,4,4,94,2460770,7,"103455_Vocalizing","Calls or songs","103455_Vocalizing_2025",10
16876,41.745537,-74.119392,72,"NY",234,"Lithobates","sylvaticus","wood frog","Animalia",103456,276,"Vocalizing",2025,5,2,122,2460798,7,2025,5,2,122,2460798,5,"103456_Vocalizing","Calls or songs","103456_Vocalizing_2025",10
16876,41.745537,-74.119392,72,"NY",280,"Chrysemys","picta","painted turtle","Animalia",103457,355,"Individuals on land (rock/log)",2025,5,30,150,2460826,7,2025,5,30,150,2460826,14,"103457_Individuals on land (rock/log)","Adults observed","103457_Individuals on land (rock/log)_2025",9
16876,41.745537,-74.119392,72,"NY",280,"Chrysemys","picta","painted turtle","Animalia",103457,356,"Individuals in water (rock/log)",2025,4,28,118,2460794,3,2025,4,28,118,2460794,4,"103457_Individuals in water (rock/log)","Adults observed","103457_Individuals in water (rock/log)_2025",10
22613,32.33926,-110.981728,813,"AZ",1413,"Sceloporus","magister","desert spiny lizard","Animalia",136798,355,"Individuals on land (rock/log)",2025,2,25,56,2460732,5,2025,2,25,56,2460732,7,"136798_Individuals on land (rock/log)","Adults observed","136798_Individuals on land (rock/log)_2025",9
