"site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no"
23838,"CPP-HREC-NOR",39.018124,-123.091805,384,"CA",713,"Aesculus","californica","California buckeye","Plantae",111884,390,"Ripe fruits",2020,11,24,329,2459178,14,2020,11,24,329,2459178,14
23812,"CPP-HREC-HQ",39.00066,-123.082359,255,"CA",713,"Aesculus","californica","California buckeye","Plantae",112446,390,"Ripe fruits",2020,10,13,287,2459136,21,2020,10,13,287,2459136,14
23812,"CPP-HREC-HQ",39.00066,-123.082359,255,"CA",713,"Aesculus","californica","California buckeye","Plantae",112448,390,"Ripe fruits",2020,9,22,266,2459115,42,2020,10,27,301,2459150,14
31703,"Rockville Park ",38.248528,-122.132523,39,"CA",713,"Aesculus","californica","California buckeye","Plantae",173805,390,"Ripe fruits",2020,11,10,315,2459164,NA,2020,11,10,315,2459164,NA
31705,"Glen Cove Waterfront Park",38.068169,-122.20755,6,"CA",713,"Aesculus","californica","California buckeye","Plantae",173826,390,"Ripe fruits",2020,11,12,317,2459166,NA,2020,11,12,317,2459166,NA
31705,"Glen Cove Waterfront Park",38.068169,-122.20755,6,"CA",713,"Aesculus","californica","California buckeye","Plantae",173827,390,"Ripe fruits",2020,11,12,317,2459166,NA,2020,11,12,317,2459166,NA
31705,"Glen Cove Waterfront Park",38.068169,-122.20755,6,"CA",713,"Aesculus","californica","California buckeye","Plantae",173828,390,"Ripe fruits",2020,11,12,317,2459166,NA,2020,11,12,317,2459166,NA
33161,"JM-B1-PC-DELETE",37.366398,-122.155891,201,"CA",713,"Aesculus","californica","California buckeye","Plantae",185439,390,"Ripe fruits",2020,11,25,330,2459179,NA,2021,1,22,22,2459237,NA
41933,"St. John's Cemetery",37.548325,-122.336105,76,"CA",713,"Aesculus","californica","California buckeye","Plantae",255066,390,"Ripe fruits",2020,12,3,338,2459187,NA,2020,12,3,338,2459187,5
41933,"St. John's Cemetery",37.548325,-122.336105,76,"CA",713,"Aesculus","californica","California buckeye","Plantae",255556,390,"Ripe fruits",2020,12,8,343,2459192,NA,2020,12,8,343,2459192,8
42107,"Dunsmuir House",37.737709,-122.139587,33,"CA",713,"Aesculus","californica","California buckeye","Plantae",256619,390,"Ripe fruits",2020,12,19,354,2459203,NA,2020,12,24,359,2459208,7
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18494,390,"Ripe fruits",2021,10,14,287,2459502,3,2021,12,2,336,2459551,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18495,390,"Ripe fruits",2021,11,22,326,2459541,4,2021,12,2,336,2459551,4
8770,"San Luis Obispo Botanical Garden",35.330288,-120.728859,84,"CA",713,"Aesculus","californica","California buckeye","Plantae",28813,390,"Ripe fruits",2021,11,10,314,2459529,14,2022,1,11,11,2459591,7
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2021,8,18,230,2459445,NA,2021,12,8,342,2459557,14
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",79847,390,"Ripe fruits",2021,8,18,230,2459445,NA,2021,11,18,322,2459537,20
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",89297,390,"Ripe fruits",2021,8,18,230,2459445,NA,2021,8,18,230,2459445,92
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",89297,390,"Ripe fruits",2022,6,30,181,2459761,16,2022,6,30,181,2459761,NA
21017,"Vista Del Lago",39.231892,-123.1492,414,"CA",713,"Aesculus","californica","California buckeye","Plantae",91611,390,"Ripe fruits",2021,8,29,241,2459456,14,2021,8,29,241,2459456,10
21017,"Vista Del Lago",39.231892,-123.1492,414,"CA",713,"Aesculus","californica","California buckeye","Plantae",91611,390,"Ripe fruits",2021,9,12,255,2459470,4,2021,10,31,304,2459519,105
21017,"Vista Del Lago",39.231892,-123.1492,414,"CA",713,"Aesculus","californica","California buckeye","Plantae",91837,390,"Ripe fruits",2021,9,8,251,2459466,10,2021,11,7,311,2459526,98
21017,"Vista Del Lago",39.231892,-123.1492,414,"CA",713,"Aesculus","californica","California buckeye","Plantae",91842,390,"Ripe fruits",2021,8,29,241,2459456,14,2021,11,7,311,2459526,98
23838,"CPP-HREC-NOR",39.018124,-123.091805,384,"CA",713,"Aesculus","californica","California buckeye","Plantae",111881,390,"Ripe fruits",2021,11,2,306,2459521,14,2021,11,2,306,2459521,14
23838,"CPP-HREC-NOR",39.018124,-123.091805,384,"CA",713,"Aesculus","californica","California buckeye","Plantae",111884,390,"Ripe fruits",2021,11,16,320,2459535,14,2021,11,30,334,2459549,14
23812,"CPP-HREC-HQ",39.00066,-123.082359,255,"CA",713,"Aesculus","californica","California buckeye","Plantae",112446,390,"Ripe fruits",2021,10,19,292,2459507,14,2021,11,2,306,2459521,14
31703,"Rockville Park ",38.248528,-122.132523,39,"CA",713,"Aesculus","californica","California buckeye","Plantae",173805,390,"Ripe fruits",2021,9,29,272,2459487,NA,2021,9,29,272,2459487,NA
31705,"Glen Cove Waterfront Park",38.068169,-122.20755,6,"CA",713,"Aesculus","californica","California buckeye","Plantae",173826,390,"Ripe fruits",2021,10,26,299,2459514,NA,2021,10,26,299,2459514,NA
31705,"Glen Cove Waterfront Park",38.068169,-122.20755,6,"CA",713,"Aesculus","californica","California buckeye","Plantae",173827,390,"Ripe fruits",2021,10,26,299,2459514,NA,2021,10,26,299,2459514,NA
31705,"Glen Cove Waterfront Park",38.068169,-122.20755,6,"CA",713,"Aesculus","californica","California buckeye","Plantae",173828,390,"Ripe fruits",2021,10,26,299,2459514,NA,2021,10,26,299,2459514,NA
42037,"JM-LAH",37.366589,-122.155815,203,"CA",713,"Aesculus","californica","California buckeye","Plantae",255923,390,"Ripe fruits",2021,8,26,238,2459453,26,2021,8,26,238,2459453,6
42037,"JM-LAH",37.366589,-122.155815,203,"CA",713,"Aesculus","californica","California buckeye","Plantae",255923,390,"Ripe fruits",2021,9,13,256,2459471,12,2021,10,23,296,2459511,4
42043,"JM-Byrne",37.364426,-122.157051,209,"CA",713,"Aesculus","californica","California buckeye","Plantae",255949,390,"Ripe fruits",2021,7,31,212,2459427,17,2021,7,31,212,2459427,8
42043,"JM-Byrne",37.364426,-122.157051,209,"CA",713,"Aesculus","californica","California buckeye","Plantae",255949,390,"Ripe fruits",2021,9,1,244,2459459,24,2021,10,23,296,2459511,4
46416,"Las Trampas north",37.845013,-122.108871,172,"CA",713,"Aesculus","californica","California buckeye","Plantae",284572,390,"Ripe fruits",2022,2,17,48,2459628,7,2022,2,17,48,2459628,7
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18494,390,"Ripe fruits",2022,11,11,315,2459895,4,2022,11,24,328,2459908,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18495,390,"Ripe fruits",2022,11,14,318,2459898,3,2022,12,8,342,2459922,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18496,390,"Ripe fruits",2022,10,20,293,2459873,4,2022,11,28,332,2459912,7
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",713,"Aesculus","californica","California buckeye","Plantae",23659,390,"Ripe fruits",2022,11,21,325,2459905,27,2022,11,21,325,2459905,21
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",713,"Aesculus","californica","California buckeye","Plantae",23661,390,"Ripe fruits",2022,11,21,325,2459905,27,2022,11,21,325,2459905,21
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2022,7,10,191,2459771,NA,2022,7,10,191,2459771,5
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2022,7,22,203,2459783,7,2022,7,22,203,2459783,4
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2022,8,6,218,2459798,11,2022,12,20,354,2459934,19
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",79847,390,"Ripe fruits",2022,7,22,203,2459783,7,2022,7,22,203,2459783,4
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",79847,390,"Ripe fruits",2022,8,6,218,2459798,11,2022,8,6,218,2459798,10
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",79847,390,"Ripe fruits",2022,9,10,253,2459833,25,2022,12,20,354,2459934,19
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",89297,390,"Ripe fruits",2022,7,10,191,2459771,NA,2022,10,14,287,2459867,6
21017,"Vista Del Lago",39.231892,-123.1492,414,"CA",713,"Aesculus","californica","California buckeye","Plantae",91611,390,"Ripe fruits",2022,8,21,233,2459813,7,2022,9,6,249,2459829,167
21017,"Vista Del Lago",39.231892,-123.1492,414,"CA",713,"Aesculus","californica","California buckeye","Plantae",91837,390,"Ripe fruits",2022,8,21,233,2459813,7,2022,9,6,249,2459829,167
21017,"Vista Del Lago",39.231892,-123.1492,414,"CA",713,"Aesculus","californica","California buckeye","Plantae",91842,390,"Ripe fruits",2022,8,21,233,2459813,7,2022,8,21,233,2459813,16
23838,"CPP-HREC-NOR",39.018124,-123.091805,384,"CA",713,"Aesculus","californica","California buckeye","Plantae",111881,390,"Ripe fruits",2022,10,26,299,2459879,15,2022,11,9,313,2459893,21
23838,"CPP-HREC-NOR",39.018124,-123.091805,384,"CA",713,"Aesculus","californica","California buckeye","Plantae",111884,390,"Ripe fruits",2022,11,30,334,2459914,21,2022,11,30,334,2459914,14
49938,"Bothe-Napa Valley State Park ",38.551693,-122.522072,112,"CA",713,"Aesculus","californica","California buckeye","Plantae",303239,390,"Ripe fruits",2022,11,4,308,2459888,NA,2022,11,7,311,2459891,166
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18494,390,"Ripe fruits",2023,10,23,296,2460241,4,2023,11,13,317,2460262,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18494,390,"Ripe fruits",2023,11,20,324,2460269,4,2023,11,30,334,2460279,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18495,390,"Ripe fruits",2023,11,27,331,2460276,7,2023,12,21,355,2460300,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18496,390,"Ripe fruits",2023,11,6,310,2460255,4,2023,12,11,345,2460290,3
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",713,"Aesculus","californica","California buckeye","Plantae",23659,390,"Ripe fruits",2023,10,31,304,2460249,36,2023,12,11,345,2460290,37
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",713,"Aesculus","californica","California buckeye","Plantae",23661,390,"Ripe fruits",2023,10,31,304,2460249,36,2023,12,11,345,2460290,37
8770,"San Luis Obispo Botanical Garden",35.330288,-120.728859,84,"CA",713,"Aesculus","californica","California buckeye","Plantae",28813,390,"Ripe fruits",2023,12,26,360,2460305,14,2023,12,26,360,2460305,7
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2023,9,23,266,2460211,12,2023,9,23,266,2460211,28
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2023,10,28,301,2460246,7,2024,1,23,23,2460333,4
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",79847,390,"Ripe fruits",2023,11,11,315,2460260,14,2023,12,30,364,2460309,11
23838,"CPP-HREC-NOR",39.018124,-123.091805,384,"CA",713,"Aesculus","californica","California buckeye","Plantae",111884,390,"Ripe fruits",2023,11,29,333,2460278,21,2023,12,13,347,2460292,35
23812,"CPP-HREC-HQ",39.00066,-123.082359,255,"CA",713,"Aesculus","californica","California buckeye","Plantae",112446,390,"Ripe fruits",2023,11,8,312,2460257,28,2023,11,8,312,2460257,21
23812,"CPP-HREC-HQ",39.00066,-123.082359,255,"CA",713,"Aesculus","californica","California buckeye","Plantae",112448,390,"Ripe fruits",2023,11,8,312,2460257,14,2023,11,8,312,2460257,21
47708,"Upper STU Hall Quad",37.504028,-122.287712,71,"CA",713,"Aesculus","californica","California buckeye","Plantae",299442,390,"Ripe fruits",2023,9,20,263,2460208,6,2023,9,28,271,2460216,6
47708,"Upper STU Hall Quad",37.504028,-122.287712,71,"CA",713,"Aesculus","californica","California buckeye","Plantae",299442,390,"Ripe fruits",2023,11,1,305,2460250,16,2023,11,16,320,2460265,14
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317875,390,"Ripe fruits",2023,11,8,312,2460257,21,2023,11,29,333,2460278,7
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317876,390,"Ripe fruits",2023,12,6,340,2460285,21,2023,12,6,340,2460285,17
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317877,390,"Ripe fruits",2023,10,27,300,2460245,9,2023,11,29,333,2460278,7
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317878,390,"Ripe fruits",2023,10,27,300,2460245,9,2023,12,6,340,2460285,7
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317879,390,"Ripe fruits",2023,10,18,291,2460236,7,2023,11,15,319,2460264,14
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18495,390,"Ripe fruits",2024,11,21,326,2460636,3,2024,12,2,337,2460647,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",713,"Aesculus","californica","California buckeye","Plantae",18496,390,"Ripe fruits",2024,11,18,323,2460633,4,2024,11,28,333,2460643,4
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2024,10,5,279,2460589,7,2024,10,5,279,2460589,10
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",69355,390,"Ripe fruits",2024,11,13,318,2460628,29,2024,12,14,349,2460659,34
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",79847,390,"Ripe fruits",2024,11,13,318,2460628,29,2025,1,17,17,2460693,5
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",79847,390,"Ripe fruits",2025,1,25,25,2460701,3,2025,1,25,25,2460701,4
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",89297,390,"Ripe fruits",2024,9,28,272,2460582,13,2024,11,13,318,2460628,10
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",713,"Aesculus","californica","California buckeye","Plantae",89297,390,"Ripe fruits",2024,12,6,341,2460651,13,2024,12,6,341,2460651,8
23838,"CPP-HREC-NOR",39.018124,-123.091805,384,"CA",713,"Aesculus","californica","California buckeye","Plantae",111881,390,"Ripe fruits",2024,10,29,303,2460613,35,2024,10,29,303,2460613,71
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317875,390,"Ripe fruits",2024,11,5,310,2460620,6,2024,11,20,325,2460635,14
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317876,390,"Ripe fruits",2024,11,13,318,2460628,8,2024,11,20,325,2460635,14
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317877,390,"Ripe fruits",2024,11,13,318,2460628,8,2024,11,20,325,2460635,14
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317878,390,"Ripe fruits",2024,10,30,304,2460614,5,2024,11,13,318,2460628,7
52254,"Wakamatsu Riparian Forest",38.767326,-120.885483,473,"CA",713,"Aesculus","californica","California buckeye","Plantae",317879,390,"Ripe fruits",2024,10,25,299,2460609,9,2024,11,13,318,2460628,7
51878,"Lower trail",40.071693,-123.63958,503,"CA",713,"Aesculus","californica","California buckeye","Plantae",330586,390,"Ripe fruits",2024,11,30,335,2460645,18,2024,12,24,359,2460669,31
55130,"Edgewood Park",37.464565,-122.281265,NA,"CA",713,"Aesculus","californica","California buckeye","Plantae",334545,390,"Ripe fruits",2024,7,17,199,2460509,NA,2024,7,17,199,2460509,NA
55027,"Sugarloaf Open Space",37.870312,-122.037376,93,"CA",713,"Aesculus","californica","California buckeye","Plantae",334877,390,"Ripe fruits",2024,9,17,261,2460571,9,2024,11,4,309,2460619,11
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",1166,"Umbellularia","californica","California laurel","Plantae",29247,501,"Open flowers",2013,1,29,29,2456322,12,2013,3,21,80,2456373,5
9018,"Almaden Quicksilver 1",37.213058,-121.882973,92,"CA",1166,"Umbellularia","californica","California laurel","Plantae",30865,501,"Open flowers",2013,2,22,53,2456346,6,2013,3,26,85,2456378,9
9018,"Almaden Quicksilver 1",37.213058,-121.882973,92,"CA",1166,"Umbellularia","californica","California laurel","Plantae",30873,501,"Open flowers",2013,3,3,62,2456355,9,2013,3,26,85,2456378,9
9018,"Almaden Quicksilver 1",37.213058,-121.882973,92,"CA",1166,"Umbellularia","californica","California laurel","Plantae",30873,501,"Open flowers",2013,4,10,100,2456393,6,2013,4,12,102,2456395,3
9911,"SIerra Azul",37.18993,-121.919579,722,"CA",1166,"Umbellularia","californica","California laurel","Plantae",37747,501,"Open flowers",2013,3,4,63,2456356,NA,2013,3,4,63,2456356,NA
8941,"Alum Rock Park",37.395748,-121.800873,183,"CA",1166,"Umbellularia","californica","California laurel","Plantae",38299,501,"Open flowers",2013,3,11,70,2456363,NA,2013,3,11,70,2456363,NA
10135,"Monte Bello",37.308743,-122.15538,543,"CA",1166,"Umbellularia","californica","California laurel","Plantae",38761,501,"Open flowers",2013,3,17,76,2456369,NA,2013,3,17,76,2456369,NA
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",1166,"Umbellularia","californica","California laurel","Plantae",29247,501,"Open flowers",2014,2,25,56,2456714,5,2014,3,18,77,2456735,21
9018,"Almaden Quicksilver 1",37.213058,-121.882973,92,"CA",1166,"Umbellularia","californica","California laurel","Plantae",30865,501,"Open flowers",2014,4,6,96,2456754,30,2014,4,6,96,2456754,10
9018,"Almaden Quicksilver 1",37.213058,-121.882973,92,"CA",1166,"Umbellularia","californica","California laurel","Plantae",30872,501,"Open flowers",2014,4,16,106,2456764,10,2014,4,16,106,2456764,39
9018,"Almaden Quicksilver 1",37.213058,-121.882973,92,"CA",1166,"Umbellularia","californica","California laurel","Plantae",30873,501,"Open flowers",2014,4,6,96,2456754,30,2014,4,16,106,2456764,39
10142,"trail behind my house",37.79121,-122.142197,332,"CA",1166,"Umbellularia","californica","California laurel","Plantae",38820,501,"Open flowers",2013,9,10,253,2456546,7,2014,1,16,16,2456674,8
10142,"trail behind my house",37.79121,-122.142197,332,"CA",1166,"Umbellularia","californica","California laurel","Plantae",38821,501,"Open flowers",2013,10,19,292,2456585,8,2014,1,24,24,2456682,11
10142,"trail behind my house",37.79121,-122.142197,332,"CA",1166,"Umbellularia","californica","California laurel","Plantae",38822,501,"Open flowers",2013,10,31,304,2456597,12,2014,1,24,24,2456682,11
11728,"Old Doug-fir Trail (DFTx)",38.570511,-122.688286,375,"CA",1166,"Umbellularia","californica","California laurel","Plantae",49444,501,"Open flowers",2014,1,17,17,2456675,63,2014,1,17,17,2456675,80
12183,"CCA Oakland",37.83588,-122.251427,50,"CA",1166,"Umbellularia","californica","California laurel","Plantae",51049,501,"Open flowers",2013,9,17,260,2456553,4,2013,9,27,270,2456563,NA
12028,"Garden",37.836929,-122.250351,52,"CA",1166,"Umbellularia","californica","California laurel","Plantae",51920,501,"Open flowers",2013,9,25,268,2456561,NA,2013,9,25,268,2456561,NA
12492,"CPP-PWD-DFT1",38.570858,-122.688683,384,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52343,501,"Open flowers",2014,2,22,53,2456711,3,2014,3,27,86,2456744,2
12492,"CPP-PWD-DFT1",38.570858,-122.688683,384,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52346,501,"Open flowers",2014,1,18,18,2456676,4,2014,1,18,18,2456676,4
12492,"CPP-PWD-DFT1",38.570858,-122.688683,384,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52346,501,"Open flowers",2014,2,22,53,2456711,3,2014,3,16,75,2456733,3
12492,"CPP-PWD-DFT1",38.570858,-122.688683,384,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52346,501,"Open flowers",2014,3,27,86,2456744,8,2014,3,27,86,2456744,2
12492,"CPP-PWD-DFT1",38.570858,-122.688683,384,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52349,501,"Open flowers",2013,12,30,364,2456657,10,2014,1,22,22,2456680,6
12492,"CPP-PWD-DFT1",38.570858,-122.688683,384,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52349,501,"Open flowers",2014,2,1,32,2456690,4,2014,2,1,32,2456690,3
12492,"CPP-PWD-DFT1",38.570858,-122.688683,384,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52349,501,"Open flowers",2014,2,22,53,2456711,3,2014,3,12,71,2456729,4
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52562,501,"Open flowers",2014,1,17,17,2456675,4,2014,1,17,17,2456675,7
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52562,501,"Open flowers",2014,1,31,31,2456689,4,2014,1,31,31,2456689,5
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52562,501,"Open flowers",2014,2,21,52,2456710,4,2014,2,21,52,2456710,4
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52564,501,"Open flowers",2014,1,24,24,2456682,7,2014,1,24,24,2456682,3
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52564,501,"Open flowers",2014,2,17,48,2456706,7,2014,3,21,80,2456738,5
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52564,501,"Open flowers",2014,3,28,87,2456745,2,2014,3,28,87,2456745,5
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52565,501,"Open flowers",2014,1,3,3,2456661,8,2014,1,31,31,2456689,5
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52565,501,"Open flowers",2014,2,17,48,2456706,7,2014,3,4,63,2456721,3
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52565,501,"Open flowers",2014,3,21,80,2456738,2,2014,3,21,80,2456738,5
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52565,501,"Open flowers",2014,3,28,87,2456745,2,2014,4,11,101,2456759,4
16440,"YOSE_WACO",37.743961,-119.558502,1227,"CA",1166,"Umbellularia","californica","California laurel","Plantae",61731,501,"Open flowers",2014,3,6,65,2456723,14,2014,3,6,65,2456723,84
16483,"california college of the arts",37.83588,-122.251404,50,"CA",1166,"Umbellularia","californica","California laurel","Plantae",63338,501,"Open flowers",2014,2,13,44,2456702,2,2014,3,4,63,2456721,NA
17573,"La Cresta Ridge and Ravine",38.226364,-122.653343,61,"CA",1166,"Umbellularia","californica","California laurel","Plantae",69211,501,"Open flowers",2014,2,26,57,2456715,12,2014,2,26,57,2456715,44
17573,"La Cresta Ridge and Ravine",38.226364,-122.653343,61,"CA",1166,"Umbellularia","californica","California laurel","Plantae",69212,501,"Open flowers",2014,2,26,57,2456715,12,2014,2,26,57,2456715,44
17573,"La Cresta Ridge and Ravine",38.226364,-122.653343,61,"CA",1166,"Umbellularia","californica","California laurel","Plantae",69213,501,"Open flowers",2014,2,14,45,2456703,NA,2014,2,26,57,2456715,44
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",1166,"Umbellularia","californica","California laurel","Plantae",29247,501,"Open flowers",2014,8,20,232,2456890,5,2014,8,20,232,2456890,2
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",1166,"Umbellularia","californica","California laurel","Plantae",29247,501,"Open flowers",2014,9,3,246,2456904,5,2014,9,12,255,2456913,5
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",1166,"Umbellularia","californica","California laurel","Plantae",29247,501,"Open flowers",2014,10,1,274,2456932,3,2014,10,3,276,2456934,5
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",1166,"Umbellularia","californica","California laurel","Plantae",29247,501,"Open flowers",2014,10,17,290,2456948,2,2015,1,18,18,2457041,6
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",1166,"Umbellularia","californica","California laurel","Plantae",29247,501,"Open flowers",2015,1,27,27,2457050,3,2015,3,16,75,2457098,6
6398,"CPP-WAND1",37.988838,-122.129555,39,"CA",1166,"Umbellularia","californica","California laurel","Plantae",29247,501,"Open flowers",2015,3,25,84,2457107,3,2015,3,25,84,2457107,5
10142,"trail behind my house",37.79121,-122.142197,332,"CA",1166,"Umbellularia","californica","California laurel","Plantae",38820,501,"Open flowers",2014,9,22,265,2456923,7,2015,2,1,32,2457055,8
10142,"trail behind my house",37.79121,-122.142197,332,"CA",1166,"Umbellularia","californica","California laurel","Plantae",38821,501,"Open flowers",2014,11,23,327,2456985,8,2015,2,1,32,2457055,8
10142,"trail behind my house",37.79121,-122.142197,332,"CA",1166,"Umbellularia","californica","California laurel","Plantae",38822,501,"Open flowers",2014,11,29,333,2456991,6,2015,2,1,32,2457055,8
12492,"CPP-PWD-DFT1",38.570858,-122.688683,384,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52343,501,"Open flowers",2014,12,5,339,2456997,3,2015,2,2,33,2457056,5
12492,"CPP-PWD-DFT1",38.570858,-122.688683,384,"CA",1166,"Umbellularia","californica","California laurel","Plantae",52346,501,"Open flowers",2014,11,21,325,2456983,3,2014,11,25,329,2456987,7
