"site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no"
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2017,11,1,305,2458059,1,2017,11,1,305,2458059,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2017,11,3,307,2458061,1,2017,11,3,307,2458061,3
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2017,11,9,313,2458067,1,2017,11,9,313,2458067,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,1,17,17,2458136,1,2018,1,17,17,2458136,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,1,19,19,2458138,1,2018,1,19,19,2458138,2
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,1,22,22,2458141,1,2018,1,27,27,2458146,2
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,1,30,30,2458149,1,2018,1,30,30,2458149,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,2,1,32,2458151,1,2018,2,1,32,2458151,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,2,3,34,2458153,1,2018,2,3,34,2458153,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,2,5,36,2458155,1,2018,2,5,36,2458155,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,2,7,38,2458157,1,2018,2,15,46,2458165,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,2,17,48,2458167,1,2018,2,17,48,2458167,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,2,19,50,2458169,1,2018,2,19,50,2458169,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,2,21,52,2458171,1,2018,2,22,53,2458172,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,2,24,55,2458174,1,2018,2,24,55,2458174,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,2,28,59,2458178,1,2018,3,2,61,2458180,2
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,3,6,65,2458184,1,2018,3,6,65,2458184,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,3,16,75,2458194,1,2018,3,17,76,2458195,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,3,19,78,2458197,1,2018,3,20,79,2458198,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,3,22,81,2458200,1,2018,3,24,83,2458202,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,3,28,87,2458206,1,2018,3,28,87,2458206,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,4,4,94,2458213,1,2018,4,4,94,2458213,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,4,10,100,2458219,1,2018,4,10,100,2458219,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,4,12,102,2458221,1,2018,4,12,102,2458221,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2018,9,19,262,2458381,14,2018,9,19,262,2458381,2
28750,"University of Nothern Colorado",40.420963,-104.715492,1437,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151028,310,"Fruit/seed consumption",2018,1,18,18,2458137,NA,2018,1,18,18,2458137,NA
28859,"UNCO",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151393,310,"Fruit/seed consumption",2018,1,29,29,2458148,7,2018,2,8,39,2458158,6
28859,"UNCO",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151393,310,"Fruit/seed consumption",2018,2,27,58,2458177,6,2018,2,28,59,2458178,8
28859,"UNCO",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151393,310,"Fruit/seed consumption",2018,3,9,68,2458187,1,2018,3,27,86,2458205,8
28859,"UNCO",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151393,310,"Fruit/seed consumption",2018,4,6,96,2458215,2,2018,4,13,103,2458222,NA
28868,"my school bird house",40.405514,-104.696037,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151415,310,"Fruit/seed consumption",2018,2,28,59,2458178,3,2018,2,28,59,2458178,1
28868,"my school bird house",40.405514,-104.696037,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151415,310,"Fruit/seed consumption",2018,3,2,61,2458180,1,2018,3,2,61,2458180,1
28868,"my school bird house",40.405514,-104.696037,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151415,310,"Fruit/seed consumption",2018,3,10,69,2458188,1,2018,3,10,69,2458188,1
28868,"my school bird house",40.405514,-104.696037,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151415,310,"Fruit/seed consumption",2018,3,15,74,2458193,1,2018,3,17,76,2458195,1
28868,"my school bird house",40.405514,-104.696037,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151415,310,"Fruit/seed consumption",2018,4,8,98,2458217,2,2018,4,8,98,2458217,3
28891,"South side of UNCO",40.400578,-104.698372,1445,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151453,310,"Fruit/seed consumption",2018,1,18,18,2458137,NA,2018,1,18,18,2458137,1
28891,"South side of UNCO",40.400578,-104.698372,1445,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151453,310,"Fruit/seed consumption",2018,1,20,20,2458139,1,2018,1,23,23,2458142,2
28891,"South side of UNCO",40.400578,-104.698372,1445,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151453,310,"Fruit/seed consumption",2018,1,29,29,2458148,4,2018,1,29,29,2458148,3
28891,"South side of UNCO",40.400578,-104.698372,1445,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151453,310,"Fruit/seed consumption",2018,2,7,38,2458157,2,2018,2,12,43,2458162,2
28891,"South side of UNCO",40.400578,-104.698372,1445,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151453,310,"Fruit/seed consumption",2018,2,19,50,2458169,5,2018,3,26,85,2458204,NA
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,1,18,18,2458137,1,2018,1,23,23,2458142,1
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,1,25,25,2458144,1,2018,1,25,25,2458144,5
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,2,1,32,2458151,1,2018,2,1,32,2458151,5
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,2,7,38,2458157,1,2018,2,7,38,2458157,1
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,2,15,46,2458165,1,2018,2,15,46,2458165,5
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,2,23,54,2458173,1,2018,2,23,54,2458173,4
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,3,7,66,2458185,1,2018,3,8,67,2458186,12
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,3,21,80,2458199,1,2018,3,22,81,2458200,5
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,4,5,95,2458214,1,2018,4,5,95,2458214,5
28903,"University of Northern Colorado",40.439823,-104.682106,1417,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",151926,310,"Fruit/seed consumption",2018,4,12,102,2458221,1,2018,4,12,102,2458221,NA
28953,"Ross Feeder",40.40303,-104.697922,1453,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",152506,310,"Fruit/seed consumption",2018,1,18,18,2458137,NA,2018,1,21,21,2458140,1
28953,"Ross Feeder",40.40303,-104.697922,1453,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",152506,310,"Fruit/seed consumption",2018,2,5,36,2458155,7,2018,2,5,36,2458155,NA
263,"PPN_9050009",40.58725,-104.963005,1528,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",5361,310,"Fruit/seed consumption",2019,5,29,149,2458633,NA,2019,6,19,170,2458654,NA
261,"PPN_9050005",39.098499,-104.834297,2191,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",9587,310,"Fruit/seed consumption",2019,4,22,112,2458596,NA,2019,5,17,137,2458621,NA
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2018,11,5,309,2458428,6,2018,11,5,309,2458428,5
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2018,11,17,321,2458440,5,2018,11,24,328,2458447,2
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2018,12,3,337,2458456,2,2019,4,1,91,2458575,5
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2018,10,11,284,2458403,1,2018,10,11,284,2458403,2
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2018,10,14,287,2458406,1,2018,10,14,287,2458406,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2018,10,17,290,2458409,1,2018,10,17,290,2458409,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2018,10,19,292,2458411,1,2018,10,19,292,2458411,3
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2018,10,23,296,2458415,1,2018,10,30,303,2458422,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,1,12,12,2458496,59,2019,1,17,17,2458501,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,1,19,19,2458503,1,2019,1,22,22,2458506,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,1,24,24,2458508,1,2019,1,25,25,2458509,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,1,27,27,2458511,1,2019,1,28,28,2458512,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,1,31,31,2458515,1,2019,1,31,31,2458515,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,2,6,37,2458521,1,2019,2,8,39,2458523,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,2,11,42,2458526,1,2019,2,14,45,2458529,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,2,18,49,2458533,1,2019,2,18,49,2458533,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,2,22,53,2458537,1,2019,2,22,53,2458537,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,2,24,55,2458539,1,2019,2,25,56,2458540,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,2,27,58,2458542,1,2019,2,27,58,2458542,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,3,1,60,2458544,1,2019,3,1,60,2458544,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,3,4,63,2458547,1,2019,3,4,63,2458547,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,3,8,67,2458551,1,2019,3,8,67,2458551,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,3,13,72,2458556,1,2019,3,13,72,2458556,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,3,16,75,2458559,1,2019,3,22,81,2458565,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,3,24,83,2458567,1,2019,3,27,86,2458570,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,4,3,93,2458577,1,2019,4,3,93,2458577,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,4,5,95,2458579,1,2019,4,5,95,2458579,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,4,8,98,2458582,1,2019,4,8,98,2458582,1
19943,"West bird feeder",40.402344,-104.699036,1449,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",81475,310,"Fruit/seed consumption",2019,4,10,100,2458584,1,2019,4,12,102,2458586,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,1,22,22,2458506,1,2019,1,22,22,2458506,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,2,6,37,2458521,1,2019,2,6,37,2458521,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,2,12,43,2458527,1,2019,2,13,44,2458528,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,2,20,51,2458535,1,2019,2,20,51,2458535,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,2,27,58,2458542,1,2019,2,27,58,2458542,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,3,4,63,2458547,1,2019,3,4,63,2458547,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,3,20,79,2458563,1,2019,3,21,80,2458564,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,3,26,85,2458569,1,2019,3,26,85,2458569,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,3,28,87,2458571,1,2019,3,28,87,2458571,1
21024,"East Bird Feeder",40.402683,-104.69828,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",90475,310,"Fruit/seed consumption",2019,4,1,91,2458575,1,2019,4,4,94,2458578,1
32812,"UNCO",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181525,310,"Fruit/seed consumption",2019,1,22,22,2458506,NA,2019,1,22,22,2458506,1
32812,"UNCO",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181525,310,"Fruit/seed consumption",2019,1,25,25,2458509,1,2019,1,25,25,2458509,3
32812,"UNCO",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181525,310,"Fruit/seed consumption",2019,2,14,45,2458529,3,2019,2,14,45,2458529,4
32812,"UNCO",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181525,310,"Fruit/seed consumption",2019,3,4,63,2458547,7,2019,3,4,63,2458547,8
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,1,14,14,2458498,NA,2019,1,17,17,2458501,1
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,1,21,21,2458505,3,2019,1,21,21,2458505,1
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,1,25,25,2458509,3,2019,1,31,31,2458515,4
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,2,5,36,2458520,1,2019,2,7,38,2458522,1
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,2,12,43,2458527,1,2019,2,15,46,2458530,3
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,2,19,50,2458534,1,2019,2,22,53,2458537,3
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,2,27,58,2458542,1,2019,3,4,63,2458547,1
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,3,6,65,2458549,1,2019,3,12,71,2458555,2
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,3,19,78,2458562,1,2019,3,28,87,2458571,4
32836,"Ross Hall",40.423313,-104.709129,1423,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181613,310,"Fruit/seed consumption",2019,4,2,92,2458576,1,2019,4,9,99,2458583,1
32842,"University of Northern Colorado ",40.405476,-104.696213,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181626,310,"Fruit/seed consumption",2019,1,18,18,2458502,3,2019,1,18,18,2458502,3
32842,"University of Northern Colorado ",40.405476,-104.696213,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181626,310,"Fruit/seed consumption",2019,1,28,28,2458512,3,2019,1,28,28,2458512,4
32842,"University of Northern Colorado ",40.405476,-104.696213,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181626,310,"Fruit/seed consumption",2019,2,25,56,2458540,3,2019,2,25,56,2458540,4
32842,"University of Northern Colorado ",40.405476,-104.696213,1455,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181626,310,"Fruit/seed consumption",2019,3,4,63,2458547,3,2019,3,4,63,2458547,4
32709,"UNCO",40.401649,-104.697914,1447,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181650,310,"Fruit/seed consumption",2019,1,22,22,2458506,3,2019,1,22,22,2458506,1
32849,"Wilson Hall",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181655,310,"Fruit/seed consumption",2019,1,16,16,2458500,1,2019,1,16,16,2458500,1
32849,"Wilson Hall",40.406452,-104.685745,1430,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",181655,310,"Fruit/seed consumption",2019,1,28,28,2458512,4,2019,1,28,28,2458512,2
33438,"Ross Hall ",40.402435,-104.698059,1452,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",188637,310,"Fruit/seed consumption",2019,1,17,17,2458501,2,2019,1,18,18,2458502,4
33438,"Ross Hall ",40.402435,-104.698059,1452,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",188637,310,"Fruit/seed consumption",2019,1,25,25,2458509,3,2019,2,5,36,2458520,3
33438,"Ross Hall ",40.402435,-104.698059,1452,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",188637,310,"Fruit/seed consumption",2019,2,12,43,2458527,4,2019,2,19,50,2458534,3
33438,"Ross Hall ",40.402435,-104.698059,1452,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",188637,310,"Fruit/seed consumption",2019,2,26,57,2458541,4,2019,3,8,67,2458551,4
33438,"Ross Hall ",40.402435,-104.698059,1452,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",188637,310,"Fruit/seed consumption",2019,3,19,78,2458562,4,2019,4,16,106,2458590,NA
263,"PPN_9050009",40.58725,-104.963005,1528,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",5361,310,"Fruit/seed consumption",2020,4,26,117,2458966,NA,2020,6,17,169,2459018,28
263,"PPN_9050009",40.58725,-104.963005,1528,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",5361,310,"Fruit/seed consumption",2020,8,12,225,2459074,28,2020,9,9,253,2459102,NA
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2019,11,9,313,2458797,14,2020,5,12,133,2458982,7
263,"PPN_9050009",40.58725,-104.963005,1528,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",5361,310,"Fruit/seed consumption",2020,10,28,302,2459151,NA,2021,9,29,272,2459487,NA
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2020,12,15,350,2459199,4,2020,12,18,353,2459202,4
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2020,12,26,361,2459210,4,2020,12,29,364,2459213,6
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2021,1,14,14,2459229,3,2021,1,14,14,2459229,5
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2021,1,25,25,2459240,3,2021,1,30,30,2459245,2
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2021,2,26,57,2459272,4,2021,3,29,88,2459303,8
2803,"PPN_9050018",39.971001,-105.397003,2397,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2021,9,13,256,2459471,6,2021,9,13,256,2459471,8
41251,"Maple Leaf House",39.769592,-105.101707,1652,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",253424,310,"Fruit/seed consumption",2020,10,20,294,2459143,NA,2020,10,25,299,2459148,3
41251,"Maple Leaf House",39.769592,-105.101707,1652,"CO",245,"Poecile","atricapillus","black-capped chickadee","Animalia",253424,310,"Fruit/seed consumption",2020,11,25,330,2459179,7,2020,12,2,337,2459186,7
